easting,northing,line_id,magnetic_nt,gravity_mgal,height_m
456350.0,8644150.0,L058,93.912370,0.585670,1099.657
456450.0,8644150.0,L058,96.788972,0.400496,1097.122
456550.0,8644150.0,L058,97.271333,0.230386,1094.332
456650.0,8644150.0,L058,95.419223,0.076813,1091.255
456750.0,8644150.0,L058,91.441371,-0.059111,1087.868
456850.0,8644150.0,L058,85.676210,-0.176642,1084.157
456950.0,8644150.0,L058,78.558313,-0.275401,1080.114
457050.0,8644150.0,L058,70.575548,-0.355358,1075.740
457150.0,8644150.0,L058,62.223146,-0.416806,1071.046
457250.0,8644150.0,L058,53.960961,-0.460333,1066.050
457350.0,8644150.0,L058,46.179116,-0.486773,1060.776
457450.0,8644150.0,L058,39.175364,-0.497171,1055.257
457550.0,8644150.0,L058,33.145336,-0.492733,1049.528
457650.0,8644150.0,L058,28.184771,-0.474786,1043.631
457750.0,8644150.0,L058,24.301259,-0.444729,1037.611
457850.0,8644150.0,L058,21.432168,-0.403999,1031.514
457950.0,8644150.0,L058,19.465286,-0.354035,1025.388
458050.0,8644150.0,L058,18.259138,-0.296244,1019.279
458150.0,8644150.0,L058,17.660752,-0.231982,1013.234
458250.0,8644150.0,L058,17.519619,-0.162526,1007.297
458350.0,8644150.0,L058,17.697439,-0.089069,1001.509
458450.0,8644150.0,L058,18.073933,-0.012700,995.909
458550.0,8644150.0,L058,18.549427,0.065593,990.531
458650.0,8644150.0,L058,19.045075,0.144935,985.405
458750.0,8644150.0,L058,19.501570,0.224554,980.558
458850.0,8644150.0,L058,19.877053,0.303787,976.010
458950.0,8644150.0,L058,20.144742,0.382068,971.780
459050.0,8644150.0,L058,20.290600,0.458928,967.881
459150.0,8644150.0,L058,20.311211,0.533985,964.323
459250.0,8644150.0,L058,20.211910,0.606935,961.111
459350.0,8644150.0,L058,20.005144,0.677549,958.250
459450.0,8644150.0,L058,19.709020,0.745661,955.738
459550.0,8644150.0,L058,19.345977,0.811165,953.574
450050.0,8643750.0,L062,-15.527361,-1.030992,1036.310
450150.0,8643750.0,L062,-15.854552,-0.979712,1041.039
450250.0,8643750.0,L062,-16.097987,-0.924969,1045.998
450350.0,8643750.0,L062,-16.228201,-0.866485,1051.188
450450.0,8643750.0,L062,-16.217483,-0.803991,1056.606
450550.0,8643750.0,L062,-16.040375,-0.737235,1062.246
450650.0,8643750.0,L062,-15.674075,-0.665984,1068.098
450750.0,8643750.0,L062,-15.098765,-0.590035,1074.146
450850.0,8643750.0,L062,-14.297916,-0.509223,1080.372
450950.0,8643750.0,L062,-13.258609,-0.423424,1086.751
451050.0,8643750.0,L062,-11.971953,-0.332565,1093.256
451150.0,8643750.0,L062,-10.433651,-0.236630,1099.855
451250.0,8643750.0,L062,-8.644766,-0.135662,1106.511
451350.0,8643750.0,L062,-6.612728,-0.029771,1113.184
451450.0,8643750.0,L062,-4.352553,0.080867,1119.829
451550.0,8643750.0,L062,-1.888236,0.196009,1126.400
451650.0,8643750.0,L062,0.745806,0.315346,1132.848
451750.0,8643750.0,L062,3.503400,0.438510,1139.122
451850.0,8643750.0,L062,6.325607,0.565078,1145.170
451950.0,8643750.0,L062,9.140292,0.694582,1150.941
452050.0,8643750.0,L062,11.862511,0.826521,1156.383
452150.0,8643750.0,L062,14.395958,0.960372,1161.447
452250.0,8643750.0,L062,16.635626,1.095604,1166.085
452350.0,8643750.0,L062,18.471745,1.231696,1170.254
452450.0,8643750.0,L062,19.794943,1.368144,1173.913
452550.0,8643750.0,L062,20.502406,1.504480,1177.029
452650.0,8643750.0,L062,20.504690,1.640277,1179.573
452750.0,8643750.0,L062,19.732695,1.775159,1181.521
452850.0,8643750.0,L062,18.144222,1.908801,1182.858
452950.0,8643750.0,L062,15.729490,2.040927,1183.575
453050.0,8643750.0,L062,12.515040,2.171302,1183.672
453150.0,8643750.0,L062,8.565519,2.299716,1183.155
453250.0,8643750.0,L062,3.983014,2.425965,1182.039
453350.0,8643750.0,L062,-1.096177,2.549826,1180.345
453450.0,8643750.0,L062,-6.507249,2.671031,1178.103
453550.0,8643750.0,L062,-12.064696,2.789230,1175.349
453650.0,8643750.0,L062,-17.571674,2.903968,1172.124
453750.0,8643750.0,L062,-22.830190,3.014654,1168.476
453850.0,8643750.0,L062,-27.651289,3.120533,1164.456
453950.0,8643750.0,L062,-31.864383,3.220680,1160.121
454050.0,8643750.0,L062,-35.324942,3.313984,1155.528
454150.0,8643750.0,L062,-37.919869,3.399161,1150.736
454250.0,8643750.0,L062,-39.570089,3.474769,1145.805
454350.0,8643750.0,L062,-40.230150,3.539240,1140.793
454450.0,8643750.0,L062,-39.884884,3.590929,1135.756
454550.0,8643750.0,L062,-38.543538,3.628167,1130.747
454650.0,8643750.0,L062,-36.232081,3.649333,1125.815
454750.0,8643750.0,L062,-32.984701,3.652926,1121.003
454850.0,8643750.0,L062,-28.835785,3.637642,1116.347
454950.0,8643750.0,L062,-23.813783,3.602450,1111.879
455050.0,8643750.0,L062,-17.938365,3.546664,1107.621
455150.0,8643750.0,L062,-11.222019,3.469999,1103.589
455250.0,8643750.0,L062,-3.676738,3.372619,1099.790
455350.0,8643750.0,L062,4.674344,3.255165,1096.224
455450.0,8643750.0,L062,13.781472,3.118764,1092.883
455550.0,8643750.0,L062,23.551081,2.965013,1089.754
455650.0,8643750.0,L062,33.829912,2.795949,1086.814
455750.0,8643750.0,L062,44.393954,2.613996,1084.038
455850.0,8643750.0,L062,54.945631,2.421893,1081.396
455950.0,8643750.0,L062,65.121808,2.222614,1078.853
456050.0,8643750.0,L062,74.513701,2.019274,1076.373
456150.0,8643750.0,L062,82.697709,1.815034,1073.920
456250.0,8643750.0,L062,89.274053,1.613005,1071.455
456350.0,8643750.0,L062,93.908268,1.416153,1068.944
456450.0,8643750.0,L062,96.369492,1.227224,1066.354
456550.0,8643750.0,L062,96.559540,1.048667,1063.655
456650.0,8643750.0,L062,94.527894,0.882585,1060.822
456750.0,8643750.0,L062,90.469904,0.730694,1057.835
456850.0,8643750.0,L062,84.708205,0.594300,1054.679
456950.0,8643750.0,L062,77.660091,0.474298,1051.346
457050.0,8643750.0,L062,69.795736,0.371182,1047.833
457150.0,8643750.0,L062,61.593354,0.285064,1044.144
457250.0,8643750.0,L062,53.497433,0.215715,1040.286
457350.0,8643750.0,L062,45.885113,0.162601,1036.275
457450.0,8643750.0,L062,39.044003,0.124938,1032.128
457550.0,8643750.0,L062,33.162562,0.101735,1027.868
457650.0,8643750.0,L062,28.332172,0.091852,1023.522
457750.0,8643750.0,L062,24.558515,0.094042,1019.118
457850.0,8643750.0,L062,21.778998,0.107003,1014.685
457950.0,8643750.0,L062,19.882836,0.129412,1010.254
458050.0,8643750.0,L062,18.730830,0.159963,1005.857
458150.0,8643750.0,L062,18.172689,0.197395,1001.523
458250.0,8643750.0,L062,18.060625,0.240513,997.282
458350.0,8643750.0,L062,18.258862,0.288206,993.161
458450.0,8643750.0,L062,18.649307,0.339459,989.184
458550.0,8643750.0,L062,19.134080,0.393355,985.374
458650.0,8643750.0,L062,19.635739,0.449083,981.750
458750.0,8643750.0,L062,20.096025,0.505933,978.330
458850.0,8643750.0,L062,20.473838,0.563294,975.127
458950.0,8643750.0,L062,20.742922,0.620649,972.153
459050.0,8643750.0,L062,20.889595,0.677566,969.415
459150.0,8643750.0,L062,20.910669,0.733696,966.918
459250.0,8643750.0,L062,20.811625,0.788758,964.667
459350.0,8643750.0,L062,20.604997,0.842536,962.662
459450.0,8643750.0,L062,20.308946,0.894870,960.902
459550.0,8643750.0,L062,19.945941,0.945649,959.385
450050.0,8643350.0,L066,-14.956075,-1.096443,1019.432
450150.0,8643350.0,L066,-15.297934,-1.056148,1023.702
450250.0,8643350.0,L066,-15.562608,-1.013835,1028.217
450350.0,8643350.0,L066,-15.723099,-0.969341,1032.978
450450.0,8643350.0,L066,-15.754873,-0.922505,1037.977
450550.0,8643350.0,L066,-15.636461,-0.873179,1043.206
450650.0,8643350.0,L066,-15.349950,-0.821220,1048.653
450750.0,8643350.0,L066,-14.881351,-0.766504,1054.300
450850.0,8643350.0,L066,-14.220876,-0.708925,1060.128
450950.0,8643350.0,L066,-13.363142,-0.648398,1066.111
451050.0,8643350.0,L066,-12.307338,-0.584862,1072.220
451150.0,8643350.0,L066,-11.057402,-0.518284,1078.425
451250.0,8643350.0,L066,-9.622231,-0.448659,1084.687
451350.0,8643350.0,L066,-8.015965,-0.376009,1090.969
451450.0,8643350.0,L066,-6.258328,-0.300387,1097.227
451550.0,8643350.0,L066,-4.375029,-0.221868,1103.416
451650.0,8643350.0,L066,-2.398157,-0.140550,1109.491
451750.0,8643350.0,L066,-0.366499,-0.056548,1115.402
451850.0,8643350.0,L066,1.674330,0.030017,1121.101
451950.0,8643350.0,L066,3.672071,0.119019,1126.538
452050.0,8643350.0,L066,5.568445,0.210343,1131.667
452150.0,8643350.0,L066,7.300340,0.303891,1136.439
452250.0,8643350.0,L066,8.801633,0.399592,1140.812
452350.0,8643350.0,L066,10.005686,0.497413,1144.744
452450.0,8643350.0,L066,10.848448,0.597364,1148.197
452550.0,8643350.0,L066,11.272066,0.699503,1151.140
452650.0,8643350.0,L066,11.228775,0.803941,1153.543
452750.0,8643350.0,L066,10.684789,0.910833,1155.387
452850.0,8643350.0,L066,9.623877,1.020375,1156.653
452950.0,8643350.0,L066,8.050259,1.132788,1157.335
453050.0,8643350.0,L066,5.990506,1.248300,1157.428
453150.0,8643350.0,L066,3.494166,1.367119,1156.937
453250.0,8643350.0,L066,0.632941,1.489403,1155.874
453350.0,8643350.0,L066,-2.501638,1.615225,1154.257
453450.0,8643350.0,L066,-5.801961,1.744535,1152.110
453550.0,8643350.0,L066,-9.149285,1.877122,1149.464
453650.0,8643350.0,L066,-12.419531,2.012574,1146.354
453750.0,8643350.0,L066,-15.489500,2.150249,1142.823
453850.0,8643350.0,L066,-18.242988,2.289248,1138.914
453950.0,8643350.0,L066,-20.576300,2.428395,1134.678
454050.0,8643350.0,L066,-22.402667,2.566240,1130.165
454150.0,8643350.0,L066,-23.655160,2.701062,1125.428
454250.0,8643350.0,L066,-24.287818,2.830900,1120.520
454350.0,8643350.0,L066,-24.274851,2.953594,1115.496
454450.0,8643350.0,L066,-23.607972,3.066840,1110.405
454550.0,8643350.0,L066,-22.292134,3.168264,1105.298
454650.0,8643350.0,L066,-20.340161,3.255504,1100.222
454750.0,8643350.0,L066,-17.766999,3.326302,1095.218
454850.0,8643350.0,L066,-14.584490,3.378593,1090.325
454950.0,8643350.0,L066,-10.797707,3.410603,1085.575
455050.0,8643350.0,L066,-6.403865,3.420930,1080.994
455150.0,8643350.0,L066,-1.394652,3.408623,1076.604
455250.0,8643350.0,L066,4.237556,3.373236,1072.420
455350.0,8643350.0,L066,10.489750,3.314865,1068.449
455450.0,8643350.0,L066,17.335486,3.234171,1064.695
455550.0,8643350.0,L066,24.710953,3.132366,1061.154
455650.0,8643350.0,L066,32.502269,3.011186,1057.818
455750.0,8643350.0,L066,40.536802,2.872836,1054.673
455850.0,8643350.0,L066,48.581201,2.719918,1051.703
455950.0,8643350.0,L066,56.348156,2.555345,1048.887
456050.0,8643350.0,L066,63.512702,2.382240,1046.203
456150.0,8643350.0,L066,69.737266,2.203835,1043.625
456250.0,8643350.0,L066,74.702911,2.023362,1041.130
456350.0,8643350.0,L066,78.142798,1.843955,1038.693
456450.0,8643350.0,L066,79.873019,1.668560,1036.289
456550.0,8643350.0,L066,79.815967,1.499855,1033.898
456650.0,8643350.0,L066,78.012356,1.340186,1031.500
456750.0,8643350.0,L066,74.619740,1.191523,1029.078
456850.0,8643350.0,L066,69.897542,1.055435,1026.619
456950.0,8643350.0,L066,64.180810,0.933075,1024.114
457050.0,8643350.0,L066,57.846621,0.825191,1021.557
457150.0,8643350.0,L066,51.278041,0.732143,1018.946
457250.0,8643350.0,L066,44.830550,0.653942,1016.282
457350.0,8643350.0,L066,38.805028,0.590281,1013.571
457450.0,8643350.0,L066,33.429912,0.540593,1010.821
457550.0,8643350.0,L066,28.853471,0.504096,1008.042
457650.0,8643350.0,L066,25.145475,0.479844,1005.248
457750.0,8643350.0,L066,22.306354,0.466776,1002.452
457850.0,8643350.0,L066,20.281241,0.463765,999.670
457950.0,8643350.0,L066,18.976178,0.469655,996.919
458050.0,8643350.0,L066,18.274111,0.483295,994.214
458150.0,8643350.0,L066,18.048926,0.503570,991.572
458250.0,8643350.0,L066,18.176532,0.529425,989.007
458350.0,8643350.0,L066,18.542662,0.559875,986.534
458450.0,8643350.0,L066,19.047612,0.594023,984.164
458550.0,8643350.0,L066,19.608440,0.631060,981.910
458650.0,8643350.0,L066,20.159308,0.670274,979.779
458750.0,8643350.0,L066,20.650619,0.711040,977.781
458850.0,8643350.0,L066,21.047495,0.752825,975.919
458950.0,8643350.0,L066,21.327997,0.795176,974.199
459050.0,8643350.0,L066,21.481337,0.837718,972.622
459150.0,8643350.0,L066,21.506208,0.880144,971.190
459250.0,8643350.0,L066,21.409271,0.922208,969.901
459350.0,8643350.0,L066,21.203784,0.963717,968.754
459450.0,8643350.0,L066,20.908336,1.004527,967.745
459550.0,8643350.0,L066,20.545641,1.044531,966.872
450050.0,8642950.0,L070,-14.374406,-1.140098,1000.731
450150.0,8642950.0,L070,-14.725624,-1.107133,1004.431
450250.0,8642950.0,L070,-15.003842,-1.073114,1008.389
450350.0,8642950.0,L070,-15.183636,-1.037956,1012.601
450450.0,8642950.0,L070,-15.242488,-1.001574,1017.058
450550.0,8642950.0,L070,-15.161461,-0.963886,1021.749
450650.0,8642950.0,L070,-14.925741,-0.924815,1026.659
450750.0,8642950.0,L070,-14.525027,-0.884290,1031.770
450850.0,8642950.0,L070,-13.953787,-0.842249,1037.061
450950.0,8642950.0,L070,-13.211379,-0.798637,1042.505
451050.0,8642950.0,L070,-12.302054,-0.753409,1048.075
451150.0,8642950.0,L070,-11.234881,-0.706528,1053.738
451250.0,8642950.0,L070,-10.023591,-0.657968,1059.460
451350.0,8642950.0,L070,-8.686387,-0.607710,1065.203
451450.0,8642950.0,L070,-7.245727,-0.555739,1070.927
451550.0,8642950.0,L070,-5.728075,-0.502044,1076.590
451650.0,8642950.0,L070,-4.163631,-0.446612,1082.148
451750.0,8642950.0,L070,-2.585992,-0.389423,1087.558
451850.0,8642950.0,L070,-1.031732,-0.330445,1092.775
451950.0,8642950.0,L070,0.460169,-0.269625,1097.753
452050.0,8642950.0,L070,1.849084,-0.206886,1102.449
452150.0,8642950.0,L070,3.093732,-0.142115,1106.822
452250.0,8642950.0,L070,4.153435,-0.075163,1110.830
452350.0,8642950.0,L070,4.989647,-0.005834,1114.437
452450.0,8642950.0,L070,5.567709,0.066117,1117.609
452550.0,8642950.0,L070,5.858772,0.140981,1120.316
452650.0,8642950.0,L070,5.841774,0.219096,1122.533
452750.0,8642950.0,L070,5.505320,0.300841,1124.239
452850.0,8642950.0,L070,4.849315,0.386620,1125.420
452950.0,8642950.0,L070,3.886158,0.476850,1126.066
453050.0,8642950.0,L070,2.641356,0.571937,1126.174
453150.0,8642950.0,L070,1.153416,0.672249,1125.746
453250.0,8642950.0,L070,-0.527055,0.778087,1124.791
453350.0,8642950.0,L070,-2.339043,0.889649,1123.323
453450.0,8642950.0,L070,-4.213571,1.006992,1121.362
453550.0,8642950.0,L070,-6.076740,1.129999,1118.932
453650.0,8642950.0,L070,-7.853176,1.258342,1116.066
453750.0,8642950.0,L070,-9.469636,1.391450,1112.796
453850.0,8642950.0,L070,-10.858477,1.528490,1109.161
453950.0,8642950.0,L070,-11.960722,1.668349,1105.203
454050.0,8642950.0,L070,-12.728431,1.809635,1100.967
454150.0,8642950.0,L070,-13.126170,1.950686,1096.497
454250.0,8642950.0,L070,-13.131402,2.089593,1091.841
454350.0,8642950.0,L070,-12.733736,2.224247,1087.045
454450.0,8642950.0,L070,-11.933078,2.352386,1082.157
454550.0,8642950.0,L070,-10.736829,2.471667,1077.221
454650.0,8642950.0,L070,-9.156459,2.579740,1072.279
454750.0,8642950.0,L070,-7.203884,2.674337,1067.373
454850.0,8642950.0,L070,-4.888225,2.753354,1062.540
454950.0,8642950.0,L070,-2.213581,2.814940,1057.812
455050.0,8642950.0,L070,0.821520,2.857576,1053.218
455150.0,8642950.0,L070,4.222476,2.880148,1048.783
455250.0,8642950.0,L070,7.994465,2.881996,1044.526
455350.0,8642950.0,L070,12.135907,2.862957,1040.464
455450.0,8642950.0,L070,16.630112,2.823379,1036.605
455550.0,8642950.0,L070,21.436213,2.764120,1032.956
455650.0,8642950.0,L070,26.480943,2.686520,1029.518
455750.0,8642950.0,L070,31.653065,2.592356,1026.289
455850.0,8642950.0,L070,36.802189,2.483784,1023.262
455950.0,8642950.0,L070,41.743314,2.363254,1020.429
456050.0,8642950.0,L070,46.267580,2.233432,1017.778
456150.0,8642950.0,L070,50.158727,2.097098,1015.296
456250.0,8642950.0,L070,53.213552,1.957063,1012.969
456350.0,8642950.0,L070,55.263779,1.816071,1010.780
456450.0,8642950.0,L070,56.196128,1.676723,1008.715
456550.0,8642950.0,L070,55.967446,1.541400,1006.759
456650.0,8642950.0,L070,54.612336,1.412212,1004.897
456750.0,8642950.0,L070,52.241886,1.290955,1003.117
456850.0,8642950.0,L070,49.033538,1.179081,1001.407
456950.0,8642950.0,L070,45.213546,1.077690,999.758
457050.0,8642950.0,L070,41.034633,0.987534,998.161
457150.0,8642950.0,L070,36.752075,0.909034,996.612
457250.0,8642950.0,L070,32.601463,0.842305,995.107
457350.0,8642950.0,L070,28.780825,0.787192,993.643
457450.0,8642950.0,L070,25.438849,0.743308,992.220
457550.0,8642950.0,L070,22.669817,0.710082,990.839
457650.0,8642950.0,L070,20.514787,0.686796,989.502
457750.0,8642950.0,L070,18.967759,0.672631,988.212
457850.0,8642950.0,L070,17.985111,0.666707,986.972
457950.0,8642950.0,L070,17.496510,0.668112,985.787
458050.0,8642950.0,L070,17.415722,0.675938,984.660
458150.0,8642950.0,L070,17.650172,0.689301,983.594
458250.0,8642950.0,L070,18.108569,0.707365,982.593
458350.0,8642950.0,L070,18.706392,0.729347,981.658
458450.0,8642950.0,L070,19.369339,0.754537,980.791
458550.0,8642950.0,L070,20.035100,0.782296,979.993
458650.0,8642950.0,L070,20.653860,0.812059,979.262
458750.0,8642950.0,L070,21.187974,0.843334,978.599
458850.0,8642950.0,L070,21.611150,0.875701,978.000
458950.0,8642950.0,L070,21.907404,0.908804,977.462
459050.0,8642950.0,L070,22.069942,0.942349,976.981
459150.0,8642950.0,L070,22.100050,0.976092,976.553
459250.0,8642950.0,L070,22.006021,1.009840,976.174
459350.0,8642950.0,L070,21.802110,1.043441,975.837
459450.0,8642950.0,L070,21.507493,1.076776,975.536
459550.0,8642950.0,L070,21.145227,1.109758,975.268
450050.0,8642550.0,L074,-13.784888,-1.165422,982.430
450150.0,8642550.0,L074,-14.141456,-1.136710,985.563
450250.0,8642550.0,L074,-14.427417,-1.107506,988.965
450350.0,8642550.0,L074,-14.618245,-1.077768,992.629
450450.0,8642550.0,L074,-14.692572,-1.047457,996.543
450550.0,8642550.0,L074,-14.632910,-1.016533,1000.694
450650.0,8642550.0,L074,-14.426210,-0.984956,1005.066
450750.0,8642550.0,L074,-14.064276,-0.952692,1009.637
450850.0,8642550.0,L074,-13.544002,-0.919705,1014.387
450950.0,8642550.0,L074,-12.867445,-0.885963,1019.288
451050.0,8642550.0,L074,-12.041738,-0.851438,1024.313
451150.0,8642550.0,L074,-11.078863,-0.816100,1029.430
451250.0,8642550.0,L074,-9.995285,-0.779921,1034.606
451350.0,8642550.0,L074,-8.811501,-0.742874,1039.805
451450.0,8642550.0,L074,-7.551485,-0.704926,1044.990
451550.0,8642550.0,L074,-6.242082,-0.666039,1050.121
451650.0,8642550.0,L074,-4.912345,-0.626167,1055.159
451750.0,8642550.0,L074,-3.592831,-0.585251,1060.063
451850.0,8642550.0,L074,-2.314858,-0.543216,1064.793
451950.0,8642550.0,L074,-1.109719,-0.499962,1069.308
452050.0,8642550.0,L074,-0.007849,-0.455368,1073.569
452150.0,8642550.0,L074,0.962056,-0.409277,1077.538
452250.0,8642550.0,L074,1.773967,-0.361503,1081.180
452350.0,8642550.0,L074,2.405491,-0.311818,1084.462
452450.0,8642550.0,L074,2.838848,-0.259961,1087.352
452550.0,8642550.0,L074,3.061820,-0.205628,1089.825
452650.0,8642550.0,L074,3.068629,-0.148486,1091.858
452750.0,8642550.0,L074,2.860662,-0.088171,1093.433
452850.0,8642550.0,L074,2.446978,-0.024304,1094.534
452950.0,8642550.0,L074,1.844534,0.043500,1095.154
453050.0,8642550.0,L074,1.078057,0.115611,1095.289
453150.0,8642550.0,L074,0.179513,0.192365,1094.938
453250.0,8642550.0,L074,-0.812821,0.274040,1094.109
453350.0,8642550.0,L074,-1.855696,0.360828,1092.813
453450.0,8642550.0,L074,-2.902575,0.452810,1091.064
453550.0,8642550.0,L074,-3.905576,0.549925,1088.885
453650.0,8642550.0,L074,-4.817578,0.651949,1086.299
453750.0,8642550.0,L074,-5.594327,0.758467,1083.335
453850.0,8642550.0,L074,-6.196419,0.868861,1080.026
453950.0,8642550.0,L074,-6.590990,0.982295,1076.406
454050.0,8642550.0,L074,-6.752986,1.097719,1072.514
454150.0,8642550.0,L074,-6.665887,1.213874,1068.387
454250.0,8642550.0,L074,-6.321817,1.329312,1064.068
454350.0,8642550.0,L074,-5.720995,1.442428,1059.597
454450.0,8642550.0,L074,-4.870556,1.551499,1055.015
454550.0,8642550.0,L074,-3.782834,1.654732,1050.363
454650.0,8642550.0,L074,-2.473271,1.750329,1045.681
454750.0,8642550.0,L074,-0.958200,1.836540,1041.006
454850.0,8642550.0,L074,0.747205,1.911739,1036.373
454950.0,8642550.0,L074,2.630433,1.974476,1031.816
455050.0,8642550.0,L074,4.682270,2.023548,1027.365
455150.0,8642550.0,L074,6.896240,2.058045,1023.047
455250.0,8642550.0,L074,9.266705,2.077390,1018.884
455350.0,8642550.0,L074,11.785648,2.081374,1014.897
455450.0,8642550.0,L074,14.438459,2.070162,1011.103
455550.0,8642550.0,L074,17.199289,2.044298,1007.512
455650.0,8642550.0,L074,20.026798,2.004682,1004.136
455750.0,8642550.0,L074,22.861283,1.952542,1000.979
455850.0,8642550.0,L074,25.624081,1.889387,998.045
455950.0,8642550.0,L074,28.219992,1.816950,995.333
456050.0,8642550.0,L074,30.542968,1.737128,992.841
456150.0,8642550.0,L074,32.484786,1.651913,990.565
456250.0,8642550.0,L074,33.945825,1.563326,988.498
456350.0,8642550.0,L074,34.846514,1.473349,986.633
456450.0,8642550.0,L074,35.137777,1.383866,984.960
456550.0,8642550.0,L074,34.808756,1.296612,983.472
456650.0,8642550.0,L074,33.890476,1.213131,982.158
456750.0,8642550.0,L074,32.454700,1.134744,981.009
456850.0,8642550.0,L074,30.608026,1.062530,980.014
456950.0,8642550.0,L074,28.482004,0.997317,979.165
457050.0,8642550.0,L074,26.220723,0.939684,978.453
457150.0,8642550.0,L074,23.967614,0.889973,977.869
457250.0,8642550.0,L074,21.853217,0.848306,977.405
457350.0,8642550.0,L074,19.985407,0.814614,977.055
457450.0,8642550.0,L074,18.442979,0.788658,976.811
457550.0,8642550.0,L074,17.272960,0.770068,976.667
457650.0,8642550.0,L074,16.491375,0.758365,976.616
457750.0,8642550.0,L074,16.086789,0.753000,976.652
457850.0,8642550.0,L074,16.025694,0.753374,976.769
457950.0,8642550.0,L074,16.258751,0.758869,976.960
458050.0,8642550.0,L074,16.727042,0.768864,977.219
458150.0,8642550.0,L074,17.367675,0.782755,977.539
458250.0,8642550.0,L074,18.118377,0.799970,977.914
458350.0,8642550.0,L074,18.920925,0.819975,978.334
458450.0,8642550.0,L074,19.723475,0.842283,978.792
458550.0,8642550.0,L074,20.481950,0.866458,979.280
458650.0,8642550.0,L074,21.160694,0.892115,979.788
458750.0,8642550.0,L074,21.732625,0.918918,980.307
458850.0,8642550.0,L074,22.179037,0.946581,980.827
458950.0,8642550.0,L074,22.489209,0.974862,981.340
459050.0,8642550.0,L074,22.659874,1.003560,981.834
459150.0,8642550.0,L074,22.694609,1.032511,982.301
459250.0,8642550.0,L074,22.603150,1.061582,982.732
459350.0,8642550.0,L074,22.400630,1.090668,983.116
459450.0,8642550.0,L074,22.106748,1.119689,983.445
459550.0,8642550.0,L074,21.744861,1.148583,983.713
450050.0,8642150.0,L078,-13.190282,-1.178300,966.377
450150.0,8642150.0,L078,-13.549604,-1.151752,969.022
450250.0,8642150.0,L078,-13.839552,-1.124999,971.947
450350.0,8642150.0,L078,-14.036061,-1.098022,975.140
450450.0,8642150.0,L078,-14.118358,-1.070804,978.590
450550.0,8642150.0,L078,-14.069700,-1.043329,982.280
450650.0,8642150.0,L078,-13.877952,-1.015577,986.191
450750.0,8642150.0,L078,-13.536003,-0.987534,990.303
450850.0,8642150.0,L078,-13.042002,-0.959182,994.593
450950.0,8642150.0,L078,-12.399402,-0.930504,999.033
451050.0,8642150.0,L078,-11.616832,-0.901484,1003.595
451150.0,8642150.0,L078,-10.707786,-0.872105,1008.249
451250.0,8642150.0,L078,-9.690159,-0.842346,1012.961
451350.0,8642150.0,L078,-8.585650,-0.812188,1017.699
451450.0,8642150.0,L078,-7.419047,-0.781602,1022.427
451550.0,8642150.0,L078,-6.217431,-0.750559,1027.107
451650.0,8642150.0,L078,-5.009313,-0.719018,1031.704
451750.0,8642150.0,L078,-3.823739,-0.686930,1036.180
451850.0,8642150.0,L078,-2.689386,-0.654234,1040.497
451950.0,8642150.0,L078,-1.633661,-0.620851,1044.620
452050.0,8642150.0,L078,-0.681825,-0.586687,1048.513
452150.0,8642150.0,L078,0.143824,-0.551627,1052.142
452250.0,8642150.0,L078,0.824726,-0.515533,1055.475
452350.0,8642150.0,L078,1.346734,-0.478244,1058.482
452450.0,8642150.0,L078,1.700699,-0.439576,1061.137
452550.0,8642150.0,L078,1.882929,-0.399320,1063.415
452650.0,8642150.0,L078,1.895499,-0.357249,1065.295
452750.0,8642150.0,L078,1.746391,-0.313119,1066.762
452850.0,8642150.0,L078,1.449429,-0.266674,1067.802
452950.0,8642150.0,L078,1.024004,-0.217662,1068.407
453050.0,8642150.0,L078,0.494564,-0.165837,1068.572
453150.0,8642150.0,L078,-0.110124,-0.110977,1068.297
453250.0,8642150.0,L078,-0.757933,-0.052897,1067.586
453350.0,8642150.0,L078,-1.414536,0.008532,1066.447
453450.0,8642150.0,L078,-2.044704,0.073370,1064.894
453550.0,8642150.0,L078,-2.613703,0.141591,1062.943
453650.0,8642150.0,L078,-3.088722,0.213063,1060.615
453750.0,8642150.0,L078,-3.440232,0.287541,1057.933
453850.0,8642150.0,L078,-3.643221,0.364651,1054.924
453950.0,8642150.0,L078,-3.678212,0.443887,1051.619
454050.0,8642150.0,L078,-3.532001,0.524611,1048.049
454150.0,8642150.0,L078,-3.198045,0.606057,1044.248
454250.0,8642150.0,L078,-2.676484,0.687343,1040.252
454350.0,8642150.0,L078,-1.973764,0.767488,1036.097
454450.0,8642150.0,L078,-1.101887,0.845440,1031.821
454550.0,8642150.0,L078,-0.077327,0.920104,1027.459
454650.0,8642150.0,L078,1.080284,0.990378,1023.048
454750.0,8642150.0,L078,2.349608,1.055190,1018.625
454850.0,8642150.0,L078,3.709010,1.113536,1014.222
454950.0,8642150.0,L078,5.137773,1.164522,1009.873
455050.0,8642150.0,L078,6.616925,1.207398,1005.609
455150.0,8642150.0,L078,8.129538,1.241592,1001.457
455250.0,8642150.0,L078,9.660407,1.266728,997.444
455350.0,8642150.0,L078,11.195093,1.282653,993.593
455450.0,8642150.0,L078,12.718469,1.289439,989.925
455550.0,8642150.0,L078,14.212984,1.287384,986.457
455650.0,8642150.0,L078,15.657026,1.277003,983.204
455750.0,8642150.0,L078,17.023773,1.259006,980.179
